"","mProtein","Motif","Domain","dProtein"
"1984","F5HE15","LIG_ULM_U2AF65_1","PF00076","P31943"
"1985","Q00653","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"1986","Q00653","LIG_ULM_U2AF65_1","PF00076","P55884"
"1987","Q00653","LIG_ULM_U2AF65_1","PF00076","P26599"
"1988","Q00653","LIG_ULM_U2AF65_1","PF00076","Q93062"
"1989","Q00653","LIG_ULM_U2AF65_1","PF00076","P31943"
"1990","Q6GQQ9","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"1991","Q6GQQ9","LIG_ULM_U2AF65_1","PF00076","P55884"
"1992","Q6GQQ9","LIG_ULM_U2AF65_1","PF00076","P26599"
"1993","Q6GQQ9","LIG_ULM_U2AF65_1","PF00076","Q93062"
"1994","Q6GQQ9","LIG_ULM_U2AF65_1","PF00076","P31943"
"1995","Q14684","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"1996","Q14684","LIG_ULM_U2AF65_1","PF00076","P55884"
"1997","Q14684","LIG_ULM_U2AF65_1","PF00076","P26599"
"1998","Q14684","LIG_ULM_U2AF65_1","PF00076","Q93062"
"1999","Q14684","LIG_ULM_U2AF65_1","PF00076","P31943"
"2000","Q96PV6","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2001","Q96PV6","LIG_ULM_U2AF65_1","PF00076","P55884"
"2002","Q96PV6","LIG_ULM_U2AF65_1","PF00076","P26599"
"2003","Q96PV6","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2004","Q96PV6","LIG_ULM_U2AF65_1","PF00076","P31943"
"2005","P46108","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2006","P46108","LIG_ULM_U2AF65_1","PF00076","P55884"
"2007","P46108","LIG_ULM_U2AF65_1","PF00076","P26599"
"2008","P46108","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2009","P46108","LIG_ULM_U2AF65_1","PF00076","P31943"
"2010","Q9NWB1","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2011","Q9NWB1","LIG_ULM_U2AF65_1","PF00076","P55884"
"2012","Q9NWB1","LIG_ULM_U2AF65_1","PF00076","P26599"
"2013","Q9NWB1","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2014","Q9NWB1","LIG_ULM_U2AF65_1","PF00076","P31943"
"2015","O14503","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2016","O14503","LIG_ULM_U2AF65_1","PF00076","P55884"
"2017","O14503","LIG_ULM_U2AF65_1","PF00076","P26599"
"2018","O14503","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2019","O14503","LIG_ULM_U2AF65_1","PF00076","P31943"
"2020","O15169","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2021","O15169","LIG_ULM_U2AF65_1","PF00076","P55884"
"2022","O15169","LIG_ULM_U2AF65_1","PF00076","P26599"
"2023","O15169","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2024","O15169","LIG_ULM_U2AF65_1","PF00076","P31943"
"2025","X5D778","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2026","X5D778","LIG_ULM_U2AF65_1","PF00076","P55884"
"2027","X5D778","LIG_ULM_U2AF65_1","PF00076","P26599"
"2028","X5D778","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2029","X5D778","LIG_ULM_U2AF65_1","PF00076","P31943"
"2030","O95947","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2031","O95947","LIG_ULM_U2AF65_1","PF00076","P55884"
"2032","O95947","LIG_ULM_U2AF65_1","PF00076","P26599"
"2033","O95947","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2034","O95947","LIG_ULM_U2AF65_1","PF00076","P31943"
"2035","Q5T6F2","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2036","Q5T6F2","LIG_ULM_U2AF65_1","PF00076","P55884"
"2037","Q5T6F2","LIG_ULM_U2AF65_1","PF00076","P26599"
"2038","Q5T6F2","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2039","Q5T6F2","LIG_ULM_U2AF65_1","PF00076","P31943"
"2040","O75689","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2041","O75689","LIG_ULM_U2AF65_1","PF00076","P55884"
"2042","O75689","LIG_ULM_U2AF65_1","PF00076","P26599"
"2043","O75689","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2044","O75689","LIG_ULM_U2AF65_1","PF00076","P31943"
"2045","Q1K9E3","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2046","Q1K9E3","LIG_ULM_U2AF65_1","PF00076","P55884"
"2047","Q1K9E3","LIG_ULM_U2AF65_1","PF00076","P26599"
"2048","Q1K9E3","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2049","Q1K9E3","LIG_ULM_U2AF65_1","PF00076","P31943"
"2050","Q01860","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2051","Q01860","LIG_ULM_U2AF65_1","PF00076","P55884"
"2052","Q01860","LIG_ULM_U2AF65_1","PF00076","P26599"
"2053","Q01860","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2054","Q01860","LIG_ULM_U2AF65_1","PF00076","P31943"
"2055","Q01167","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2056","Q01167","LIG_ULM_U2AF65_1","PF00076","P55884"
"2057","Q01167","LIG_ULM_U2AF65_1","PF00076","P26599"
"2058","Q01167","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2059","Q01167","LIG_ULM_U2AF65_1","PF00076","P31943"
"2060","Q86YD7","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2061","Q86YD7","LIG_ULM_U2AF65_1","PF00076","P55884"
"2062","Q86YD7","LIG_ULM_U2AF65_1","PF00076","P26599"
"2063","Q86YD7","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2064","Q86YD7","LIG_ULM_U2AF65_1","PF00076","P31943"
"2065","Q8N680","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2066","Q8N680","LIG_ULM_U2AF65_1","PF00076","P55884"
"2067","Q8N680","LIG_ULM_U2AF65_1","PF00076","P26599"
"2068","Q8N680","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2069","Q8N680","LIG_ULM_U2AF65_1","PF00076","P31943"
"2070","P02545","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2071","P02545","LIG_ULM_U2AF65_1","PF00076","P55884"
"2072","P02545","LIG_ULM_U2AF65_1","PF00076","P26599"
"2073","P02545","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2074","P02545","LIG_ULM_U2AF65_1","PF00076","P31943"
"2075","Q6PIY7","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2076","Q6PIY7","LIG_ULM_U2AF65_1","PF00076","P55884"
"2077","Q6PIY7","LIG_ULM_U2AF65_1","PF00076","P26599"
"2078","Q6PIY7","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2079","Q6PIY7","LIG_ULM_U2AF65_1","PF00076","P31943"
"2080","O43148","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2081","O43148","LIG_ULM_U2AF65_1","PF00076","P55884"
"2082","O43148","LIG_ULM_U2AF65_1","PF00076","P26599"
"2083","O43148","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2084","O43148","LIG_ULM_U2AF65_1","PF00076","P31943"
"2085","P52597","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2086","P52597","LIG_ULM_U2AF65_1","PF00076","P55884"
"2087","P52597","LIG_ULM_U2AF65_1","PF00076","P26599"
"2088","P52597","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2089","P52597","LIG_ULM_U2AF65_1","PF00076","P31943"
"2090","P23025","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2091","P23025","LIG_ULM_U2AF65_1","PF00076","P55884"
"2092","P23025","LIG_ULM_U2AF65_1","PF00076","P26599"
"2093","P23025","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2094","P23025","LIG_ULM_U2AF65_1","PF00076","P31943"
"2095","P20700","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2096","P20700","LIG_ULM_U2AF65_1","PF00076","P55884"
"2097","P20700","LIG_ULM_U2AF65_1","PF00076","P26599"
"2098","P20700","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2099","P20700","LIG_ULM_U2AF65_1","PF00076","P31943"
"2100","Q5S007","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2101","Q5S007","LIG_ULM_U2AF65_1","PF00076","P55884"
"2102","Q5S007","LIG_ULM_U2AF65_1","PF00076","P26599"
"2103","Q5S007","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2104","Q5S007","LIG_ULM_U2AF65_1","PF00076","P31943"
"2105","Q9UBT2","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2106","Q9UBT2","LIG_ULM_U2AF65_1","PF00076","P55884"
"2107","Q9UBT2","LIG_ULM_U2AF65_1","PF00076","P26599"
"2108","Q9UBT2","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2109","Q9UBT2","LIG_ULM_U2AF65_1","PF00076","P31943"
"2110","P61289","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2111","P61289","LIG_ULM_U2AF65_1","PF00076","P55884"
"2112","P61289","LIG_ULM_U2AF65_1","PF00076","P26599"
"2113","P61289","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2114","P61289","LIG_ULM_U2AF65_1","PF00076","P31943"
"2115","P03101","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2116","P03101","LIG_ULM_U2AF65_1","PF00076","P55884"
"2117","P03101","LIG_ULM_U2AF65_1","PF00076","P26599"
"2118","P03101","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2119","P03101","LIG_ULM_U2AF65_1","PF00076","P31943"
"2120","Q14687","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2121","Q14687","LIG_ULM_U2AF65_1","PF00076","P55884"
"2122","Q14687","LIG_ULM_U2AF65_1","PF00076","P26599"
"2123","Q14687","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2124","Q14687","LIG_ULM_U2AF65_1","PF00076","P31943"
"2125","Q9BTC8","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2126","Q9BTC8","LIG_ULM_U2AF65_1","PF00076","P55884"
"2127","Q9BTC8","LIG_ULM_U2AF65_1","PF00076","P26599"
"2128","Q9BTC8","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2129","Q9BTC8","LIG_ULM_U2AF65_1","PF00076","P31943"
"2130","P16220","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2131","P16220","LIG_ULM_U2AF65_1","PF00076","P55884"
"2132","P16220","LIG_ULM_U2AF65_1","PF00076","P26599"
"2133","P16220","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2134","P16220","LIG_ULM_U2AF65_1","PF00076","P31943"
"2135","Q9NS91","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2136","Q9NS91","LIG_ULM_U2AF65_1","PF00076","P55884"
"2137","Q9NS91","LIG_ULM_U2AF65_1","PF00076","P26599"
"2138","Q9NS91","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2139","Q9NS91","LIG_ULM_U2AF65_1","PF00076","P31943"
"2140","Q9BUI4","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2141","Q9BUI4","LIG_ULM_U2AF65_1","PF00076","P55884"
"2142","Q9BUI4","LIG_ULM_U2AF65_1","PF00076","P26599"
"2143","Q9BUI4","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2144","Q9BUI4","LIG_ULM_U2AF65_1","PF00076","P31943"
"2145","Q96KQ7","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2146","Q96KQ7","LIG_ULM_U2AF65_1","PF00076","P55884"
"2147","Q96KQ7","LIG_ULM_U2AF65_1","PF00076","P26599"
"2148","Q96KQ7","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2149","Q96KQ7","LIG_ULM_U2AF65_1","PF00076","P31943"
"2150","O43167","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2151","O43167","LIG_ULM_U2AF65_1","PF00076","P55884"
"2152","O43167","LIG_ULM_U2AF65_1","PF00076","P26599"
"2153","O43167","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2154","O43167","LIG_ULM_U2AF65_1","PF00076","P31943"
"2155","O43251","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2156","O43251","LIG_ULM_U2AF65_1","PF00076","P55884"
"2157","O43251","LIG_ULM_U2AF65_1","PF00076","P26599"
"2158","O43251","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2159","O43251","LIG_ULM_U2AF65_1","PF00076","P31943"
"2160","Q03989","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2161","Q03989","LIG_ULM_U2AF65_1","PF00076","P55884"
"2162","Q03989","LIG_ULM_U2AF65_1","PF00076","P26599"
"2163","Q03989","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2164","Q03989","LIG_ULM_U2AF65_1","PF00076","P31943"
"2165","O75031","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2166","O75031","LIG_ULM_U2AF65_1","PF00076","P55884"
"2167","O75031","LIG_ULM_U2AF65_1","PF00076","P26599"
"2168","O75031","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2169","O75031","LIG_ULM_U2AF65_1","PF00076","P31943"
"2170","P27695","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2171","P27695","LIG_ULM_U2AF65_1","PF00076","P55884"
"2172","P27695","LIG_ULM_U2AF65_1","PF00076","P26599"
"2173","P27695","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2174","P27695","LIG_ULM_U2AF65_1","PF00076","P31943"
"2175","Q9UBP5","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2176","Q9UBP5","LIG_ULM_U2AF65_1","PF00076","P55884"
"2177","Q9UBP5","LIG_ULM_U2AF65_1","PF00076","P26599"
"2178","Q9UBP5","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2179","Q9UBP5","LIG_ULM_U2AF65_1","PF00076","P31943"
"2180","Q96MU7","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2181","Q96MU7","LIG_ULM_U2AF65_1","PF00076","P55884"
"2182","Q96MU7","LIG_ULM_U2AF65_1","PF00076","P26599"
"2183","Q96MU7","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2184","Q96MU7","LIG_ULM_U2AF65_1","PF00076","P31943"
"2185","Q15637","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2186","Q15637","LIG_ULM_U2AF65_1","PF00076","P55884"
"2187","Q15637","LIG_ULM_U2AF65_1","PF00076","P26599"
"2188","Q15637","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2189","Q15637","LIG_ULM_U2AF65_1","PF00076","P31943"
"2190","Q9Y618","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2191","Q9Y618","LIG_ULM_U2AF65_1","PF00076","P55884"
"2192","Q9Y618","LIG_ULM_U2AF65_1","PF00076","P26599"
"2193","Q9Y618","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2194","Q9Y618","LIG_ULM_U2AF65_1","PF00076","P31943"
"2195","Q9NQ87","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2196","Q9NQ87","LIG_ULM_U2AF65_1","PF00076","P55884"
"2197","Q9NQ87","LIG_ULM_U2AF65_1","PF00076","P26599"
"2198","Q9NQ87","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2199","Q9NQ87","LIG_ULM_U2AF65_1","PF00076","P31943"
"2200","O43463","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2201","O43463","LIG_ULM_U2AF65_1","PF00076","P55884"
"2202","O43463","LIG_ULM_U2AF65_1","PF00076","P26599"
"2203","O43463","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2204","O43463","LIG_ULM_U2AF65_1","PF00076","P31943"
"2205","O75553","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2206","O75553","LIG_ULM_U2AF65_1","PF00076","P55884"
"2207","O75553","LIG_ULM_U2AF65_1","PF00076","P26599"
"2208","O75553","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2209","O75553","LIG_ULM_U2AF65_1","PF00076","P31943"
"2210","P30119","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2211","P30119","LIG_ULM_U2AF65_1","PF00076","P55884"
"2212","P30119","LIG_ULM_U2AF65_1","PF00076","P26599"
"2213","P30119","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2214","P30119","LIG_ULM_U2AF65_1","PF00076","P31943"
"2215","O75475","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2216","O75475","LIG_ULM_U2AF65_1","PF00076","P55884"
"2217","O75475","LIG_ULM_U2AF65_1","PF00076","P26599"
"2218","O75475","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2219","O75475","LIG_ULM_U2AF65_1","PF00076","P31943"
"2220","Q14498","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2221","Q14498","LIG_ULM_U2AF65_1","PF00076","P55884"
"2222","Q14498","LIG_ULM_U2AF65_1","PF00076","P26599"
"2223","Q14498","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2224","Q14498","LIG_ULM_U2AF65_1","PF00076","P31943"
"2225","Q13351","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2226","Q13351","LIG_ULM_U2AF65_1","PF00076","P55884"
"2227","Q13351","LIG_ULM_U2AF65_1","PF00076","P26599"
"2228","Q13351","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2229","Q13351","LIG_ULM_U2AF65_1","PF00076","P31943"
"2230","Q13309","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2231","Q13309","LIG_ULM_U2AF65_1","PF00076","P55884"
"2232","Q13309","LIG_ULM_U2AF65_1","PF00076","P26599"
"2233","Q13309","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2234","Q13309","LIG_ULM_U2AF65_1","PF00076","P31943"
"2235","P04198","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2236","P04198","LIG_ULM_U2AF65_1","PF00076","P55884"
"2237","P04198","LIG_ULM_U2AF65_1","PF00076","P26599"
"2238","P04198","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2239","P04198","LIG_ULM_U2AF65_1","PF00076","P31943"
"2240","Q2M1V0","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2241","Q2M1V0","LIG_ULM_U2AF65_1","PF00076","P55884"
"2242","Q2M1V0","LIG_ULM_U2AF65_1","PF00076","P26599"
"2243","Q2M1V0","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2244","Q2M1V0","LIG_ULM_U2AF65_1","PF00076","P31943"
"2245","Q16665","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2246","Q16665","LIG_ULM_U2AF65_1","PF00076","P55884"
"2247","Q16665","LIG_ULM_U2AF65_1","PF00076","P26599"
"2248","Q16665","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2249","Q16665","LIG_ULM_U2AF65_1","PF00076","P31943"
"2250","A5D8V6","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2251","A5D8V6","LIG_ULM_U2AF65_1","PF00076","P55884"
"2252","A5D8V6","LIG_ULM_U2AF65_1","PF00076","P26599"
"2253","A5D8V6","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2254","A5D8V6","LIG_ULM_U2AF65_1","PF00076","P31943"
"2255","Q86XR8","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2256","Q86XR8","LIG_ULM_U2AF65_1","PF00076","P55884"
"2257","Q86XR8","LIG_ULM_U2AF65_1","PF00076","P26599"
"2258","Q86XR8","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2259","Q86XR8","LIG_ULM_U2AF65_1","PF00076","P31943"
"2260","Q8WUF5","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2261","Q8WUF5","LIG_ULM_U2AF65_1","PF00076","P55884"
"2262","Q8WUF5","LIG_ULM_U2AF65_1","PF00076","P26599"
"2263","Q8WUF5","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2264","Q8WUF5","LIG_ULM_U2AF65_1","PF00076","P31943"
"2265","Q9UMX2","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2266","Q9UMX2","LIG_ULM_U2AF65_1","PF00076","P55884"
"2267","Q9UMX2","LIG_ULM_U2AF65_1","PF00076","P26599"
"2268","Q9UMX2","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2269","Q9UMX2","LIG_ULM_U2AF65_1","PF00076","P31943"
"2270","P20265","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2271","P20265","LIG_ULM_U2AF65_1","PF00076","P55884"
"2272","P20265","LIG_ULM_U2AF65_1","PF00076","P26599"
"2273","P20265","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2274","P20265","LIG_ULM_U2AF65_1","PF00076","P31943"
"2275","P03255","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2276","P03255","LIG_ULM_U2AF65_1","PF00076","P55884"
"2277","P03255","LIG_ULM_U2AF65_1","PF00076","P26599"
"2278","P03255","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2279","P03255","LIG_ULM_U2AF65_1","PF00076","P31943"
"2280","O96017","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2281","O96017","LIG_ULM_U2AF65_1","PF00076","P55884"
"2282","O96017","LIG_ULM_U2AF65_1","PF00076","P26599"
"2283","O96017","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2284","O96017","LIG_ULM_U2AF65_1","PF00076","P31943"
"2285","P03372","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2286","P03372","LIG_ULM_U2AF65_1","PF00076","P55884"
"2287","P03372","LIG_ULM_U2AF65_1","PF00076","P26599"
"2288","P03372","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2289","P03372","LIG_ULM_U2AF65_1","PF00076","P31943"
"2290","Q8NI38","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2291","Q8NI38","LIG_ULM_U2AF65_1","PF00076","P55884"
"2292","Q8NI38","LIG_ULM_U2AF65_1","PF00076","P26599"
"2293","Q8NI38","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2294","Q8NI38","LIG_ULM_U2AF65_1","PF00076","P31943"
"2295","Q9P127","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2296","Q9P127","LIG_ULM_U2AF65_1","PF00076","P55884"
"2297","Q9P127","LIG_ULM_U2AF65_1","PF00076","P26599"
"2298","Q9P127","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2299","Q9P127","LIG_ULM_U2AF65_1","PF00076","P31943"
"2300","P20719","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2301","P20719","LIG_ULM_U2AF65_1","PF00076","P55884"
"2302","P20719","LIG_ULM_U2AF65_1","PF00076","P26599"
"2303","P20719","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2304","P20719","LIG_ULM_U2AF65_1","PF00076","P31943"
"2305","Q8NHU0","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2306","Q8NHU0","LIG_ULM_U2AF65_1","PF00076","P55884"
"2307","Q8NHU0","LIG_ULM_U2AF65_1","PF00076","P26599"
"2308","Q8NHU0","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2309","Q8NHU0","LIG_ULM_U2AF65_1","PF00076","P31943"
"2310","O75603","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2311","O75603","LIG_ULM_U2AF65_1","PF00076","P55884"
"2312","O75603","LIG_ULM_U2AF65_1","PF00076","P26599"
"2313","O75603","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2314","O75603","LIG_ULM_U2AF65_1","PF00076","P31943"
"2315","Q1K9H5","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2316","Q1K9H5","LIG_ULM_U2AF65_1","PF00076","P55884"
"2317","Q1K9H5","LIG_ULM_U2AF65_1","PF00076","P26599"
"2318","Q1K9H5","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2319","Q1K9H5","LIG_ULM_U2AF65_1","PF00076","P31943"
"2320","Q92547","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2321","Q92547","LIG_ULM_U2AF65_1","PF00076","P55884"
"2322","Q92547","LIG_ULM_U2AF65_1","PF00076","P26599"
"2323","Q92547","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2324","Q92547","LIG_ULM_U2AF65_1","PF00076","P31943"
"2325","P46063","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2326","P46063","LIG_ULM_U2AF65_1","PF00076","P55884"
"2327","P46063","LIG_ULM_U2AF65_1","PF00076","P26599"
"2328","P46063","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2329","P46063","LIG_ULM_U2AF65_1","PF00076","P31943"
"2330","Q96K80","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2331","Q96K80","LIG_ULM_U2AF65_1","PF00076","P55884"
"2332","Q96K80","LIG_ULM_U2AF65_1","PF00076","P26599"
"2333","Q96K80","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2334","Q96K80","LIG_ULM_U2AF65_1","PF00076","P31943"
"2335","Q92993","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2336","Q92993","LIG_ULM_U2AF65_1","PF00076","P55884"
"2337","Q92993","LIG_ULM_U2AF65_1","PF00076","P26599"
"2338","Q92993","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2339","Q92993","LIG_ULM_U2AF65_1","PF00076","P31943"
"2340","P0DMU9","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2341","P0DMU9","LIG_ULM_U2AF65_1","PF00076","P55884"
"2342","P0DMU9","LIG_ULM_U2AF65_1","PF00076","P26599"
"2343","P0DMU9","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2344","P0DMU9","LIG_ULM_U2AF65_1","PF00076","P31943"
"2345","P40692","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2346","P40692","LIG_ULM_U2AF65_1","PF00076","P55884"
"2347","P40692","LIG_ULM_U2AF65_1","PF00076","P26599"
"2348","P40692","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2349","P40692","LIG_ULM_U2AF65_1","PF00076","P31943"
"2350","Q96EB6","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2351","Q96EB6","LIG_ULM_U2AF65_1","PF00076","P55884"
"2352","Q96EB6","LIG_ULM_U2AF65_1","PF00076","P26599"
"2353","Q96EB6","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2354","Q96EB6","LIG_ULM_U2AF65_1","PF00076","P31943"
"2355","Q96T49","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2356","Q96T49","LIG_ULM_U2AF65_1","PF00076","P55884"
"2357","Q96T49","LIG_ULM_U2AF65_1","PF00076","P26599"
"2358","Q96T49","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2359","Q96T49","LIG_ULM_U2AF65_1","PF00076","P31943"
"2360","P04012","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2361","P04012","LIG_ULM_U2AF65_1","PF00076","P55884"
"2362","P04012","LIG_ULM_U2AF65_1","PF00076","P26599"
"2363","P04012","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2364","P04012","LIG_ULM_U2AF65_1","PF00076","P31943"
"2365","Q96EG3","LIG_ULM_U2AF65_1","PF00076","Q86U06"
"2366","Q96EG3","LIG_ULM_U2AF65_1","PF00076","P55884"
"2367","Q96EG3","LIG_ULM_U2AF65_1","PF00076","P26599"
"2368","Q96EG3","LIG_ULM_U2AF65_1","PF00076","Q93062"
"2369","Q96EG3","LIG_ULM_U2AF65_1","PF00076","P31943"
