Elm,Domain,interactorElm,interactorDomain,StartElm,StopElm,StartDomain,StopDomain,AffinityMin,AffinityMax,PMID,taxonomyElm,taxonomyDomain
DOC_SPAK_OSR1_1,PF12202,P55017,Q9UEW8,19,23,452,483,None,None,18270262,9606(Homo sapiens),9606(Homo sapiens)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,O88506,1257,1261,460,491,None,None,16263722,9606(Homo sapiens),10116(Rattus norvegicus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,Q6P9R2,1257,1261,434,465,None,None,16263722,9606(Homo sapiens),10090(Mus musculus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,O88506,1945,1949,460,491,None,None,16263722,9606(Homo sapiens),10116(Rattus norvegicus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,Q6P9R2,1945,1949,434,465,None,None,16263722,9606(Homo sapiens),10090(Mus musculus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,O88506,1859,1863,460,491,None,None,16263722,9606(Homo sapiens),10116(Rattus norvegicus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,Q6P9R2,1859,1863,434,465,None,None,16263722,9606(Homo sapiens),10090(Mus musculus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,O88506,1957,1961,460,491,None,None,16263722,9606(Homo sapiens),10116(Rattus norvegicus)
DOC_SPAK_OSR1_1,PF12202,Q9H4A3,Q6P9R2,1957,1961,434,465,None,None,16263722,9606(Homo sapiens),10090(Mus musculus)
LIG_Integrin_isoDGR_1,PF00362,P03135,P05556,511,513,34,464,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_Integrin_isoDGR_1,PF01839,P03135,P08648,511,513,None,None,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_Integrin_isoDGR_1,PF08441,P03135,P08648,511,513,489,921,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_Integrin_isoDGR_1,PF00362,P03135,P18084,511,513,35,463,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_Integrin_isoDGR_1,PF01839,P03135,P06756,511,513,None,None,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_Integrin_isoDGR_1,PF08441,P03135,P06756,511,513,467,914,None,None,"988,384,316,940,508",648242(Adeno-associated virus 2 Srivastava/1982),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P03077,P29353,244,250,162,318,2.9,3.5,7543098,10636(Murine polyomavirus strain A2),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P05106,Q9Y490,767,773,310,401,0.76,0.76,"126,067,112,073,928,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P05106,Q99704,767,773,151,254,37,37,"126,067,112,073,928,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P06213,Q9Y4H2,993,999,194,296,None,None,"75,378,498,626,723",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P06213,P35568,993,999,160,262,None,None,"75,378,498,626,723",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P06213,P29353,993,999,162,318,None,None,"75,378,498,626,723",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P05106,P29353,767,773,162,318,None,None,"126,067,112,073,928,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P04629,P29353,490,496,162,318,None,None,8524391,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P24394,P35568,491,497,160,262,None,None,"85,997,669,697,832",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P00533,Q99704,1104,1110,151,254,None,None,15476828,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P00533,Q99704,1166,1172,151,254,None,None,15476828,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,Q92835,P29353,909,915,162,318,None,None,9083021,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,Q07954,P29353,4501,4507,162,318,None,None,12789267,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,Q07954,O75553,4501,4507,42,168,None,None,12789267,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,P24394,Q8WU20,491,497,17,109,None,None,"85,997,669,697,832",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF02174,Q61006,Q18PE0,547,553,110,204,None,None,20603078,10090(Mus musculus),10090(Mus musculus)
LIG_PTB_Phospho_1,PF00640,P05106,P29353,779,785,162,318,None,None,20739287,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P35546,P29353,1057,1063,162,318,3.2,3.2,14607833,10090(Mus musculus),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P14784,P29353,358,364,162,318,0.75,0.85,8643566,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P16144,P29353,1590,1596,162,318,4.7,4.7,11044453,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,P21860,P29353,1322,1328,162,318,None,None,8026468,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Phospho_1,PF00640,Q92835,P29353,1016,1022,162,318,None,None,9099679,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P05556,O75553,777,784,42,168,None,None,12606711,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF02174,P05556,Q9Y490,777,784,310,401,None,None,12606711,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P26010,P49757,772,779,39,172,None,None,12606711,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF02174,P26010,Q99704,772,779,151,254,None,None,12606711,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P05067,Q02410,756,763,461,618,0.32,0.32,"888,765,310,373,567,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P05067,O00213,756,763,None,None,0.2,0.2,"888,765,310,373,567,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P05067,O75553,756,763,42,168,0.55,0.55,"888,765,310,373,567,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,P08592,P97318,756,763,42,168,None,None,12826668,10116(Rattus norvegicus),10090(Mus musculus)
LIG_PTB_Apo_2,PF00640,P12023,Q9DBR4,756,763,None,None,None,None,18650440,10090(Mus musculus),10090(Mus musculus)
LIG_PTB_Apo_2,PF02174,P05106,Q9Y490,767,774,310,401,218,228,"1,253,552,018,156,170",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF02174,P05106,P54939,767,774,310,401,None,None,"1,253,552,018,156,170",9606(Homo sapiens),9031(Gallus gallus)
LIG_PTB_Apo_2,PF00640,Q07954,O00213,4467,4474,None,None,None,None,"1,638,215,115,115,820",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q07954,O00213,4501,4508,None,None,None,None,"1,511,582,211,729,190",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q9XWD6,O76337,959,966,61,194,None,None,11729193,6239(Caenorhabditis elegans),6239(Caenorhabditis elegans)
LIG_PTB_Apo_2,PF00640,Q07954,Q9UBP9,4501,4508,27,155,None,None,"1,511,582,211,729,190",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q14114,P97318,860,867,42,168,1.2,1.8,12737822,9606(Homo sapiens),10090(Mus musculus)
LIG_PTB_Apo_2,PF00640,P01130,O75553,822,829,42,168,None,None,9837937,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q8TBB1,P49757,178,185,39,172,None,None,"95,359,089,846,878",9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q8TBB1,P16554,178,185,83,205,1.25,2.33,"95,359,089,846,878",9606(Homo sapiens),7227(Drosophila melanogaster)
LIG_PTB_Apo_2,PF00640,P16109,P49757,820,827,39,172,None,None,19138666,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q9U485,P16554,1439,1446,83,205,1.7,1.7,10747019,7227(Drosophila melanogaster),7227(Drosophila melanogaster)
LIG_PTB_Apo_2,PF00640,Q9NY15,Q9UBP9,2536,2543,27,155,None,None,20599701,9606(Homo sapiens),9606(Homo sapiens)
LIG_PTB_Apo_2,PF00640,Q8C351,P16554,374,381,83,205,15,15,18638481,10090(Mus musculus),7227(Drosophila melanogaster)
LIG_PTB_Apo_2,PF02174,P05106,Q9Y490,779,786,310,401,None,None,9065427,9606(Homo sapiens),9606(Homo sapiens)
TRG_NLS_MonoExtC_3,PF00514,P01106,Q02821,322,328,None,None,None,None,"305,450,810,745,017",9606(Homo sapiens),559292(Saccharomyces cerevisiae S288c)
TRG_NLS_MonoExtN_4,PF00514,P03070,P52293,127,132,None,None,None,None,6096007,10633(Simian virus 40),10090(Mus musculus)
MOD_LATS_1,PF00433,P46937-2,Q9NRM7,56,62,992,1046,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,P46937-2,Q9NRM7,56,62,None,None,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,P46937-2,Q9NRM7,104,110,992,1046,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,P46937-2,Q9NRM7,104,110,None,None,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,P46937-2,Q9NRM7,122,128,992,1046,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,P46937-2,Q9NRM7,122,128,None,None,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,P46937-2,Q9NRM7,159,165,992,1046,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,P46937-2,Q9NRM7,159,165,None,None,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,P46937-2,Q9NRM7,376,382,992,1046,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,P46937-2,Q9NRM7,376,382,None,None,None,None,17974916,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q9GZV5,Q9NRM7,61,67,992,1046,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,Q9GZV5,Q9NRM7,61,67,None,None,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q9GZV5,Q9NRM7,84,90,992,1046,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,Q9GZV5,Q9NRM7,84,90,None,None,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q9GZV5,Q9NRM7,112,118,992,1046,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,Q9GZV5,Q9NRM7,112,118,None,None,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q9GZV5,Q9NRM7,306,312,992,1046,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,Q9GZV5,Q9NRM7,306,312,None,None,None,None,18227151,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q96KQ4,Q9NRM7,378,384,992,1046,None,None,21041410,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00069,Q96KQ4,Q9NRM7,378,384,None,None,None,None,21041410,9606(Homo sapiens),9606(Homo sapiens)
MOD_LATS_1,PF00433,Q45VV3,Q9VA38,163,169,1038,1088,None,None,17889654,7227(Drosophila melanogaster),7227(Drosophila melanogaster)
MOD_LATS_1,PF00069,Q45VV3,Q9VA38,163,169,None,None,None,None,17889654,7227(Drosophila melanogaster),7227(Drosophila melanogaster)
MOD_LATS_1,PF00433,P21192,P53894,117,123,690,748,None,None,18715118,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P21192,P53894,117,123,None,None,None,None,18715118,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P21192,P53894,132,138,690,748,None,None,18715118,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P21192,P53894,132,138,None,None,None,None,18715118,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,37,43,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,37,43,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,121,127,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,121,127,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,147,153,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,147,153,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,159,165,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,159,165,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,223,229,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,223,229,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00433,P24276,P53894,256,262,690,748,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_LATS_1,PF00069,P24276,P53894,256,262,None,None,None,None,19962308,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
LIG_PDZ_Class_1,PF00595,P97288-2,Q3UHD6,382,387,41,131,None,None,15466885,10090(Mus musculus),10090(Mus musculus)
LIG_PDZ_Class_2,PF00595,P97288-3,Q63ZW7,366,371,None,None,None,None,15466885,10090(Mus musculus),10090(Mus musculus)
DEG_APCC_KENBOX_2,PF00400,Q08981,P53197,97,101,None,None,None,None,18596038,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
DEG_SCF_TRCP1_1,PF00400,P17181,Q9UKB1,534,539,None,None,None,None,"1,533,777,014,532,120",9606(Homo sapiens),9606(Homo sapiens)
LIG_WW_1,PF00397,P05627,Q8C863,167,170,None,None,None,None,"169,019,041,182,832,000,000,000",10090(Mus musculus),10090(Mus musculus)
LIG_WW_1,PF00397,P09450,Q8C863,176,179,None,None,None,None,11828324,10090(Mus musculus),10090(Mus musculus)
MOD_NEK2_1,PF00069,O14777,P51955,162,167,8,271,None,None,"2,183,215,612,386,160",9606(Homo sapiens),9606(Homo sapiens)
MOD_NEK2_1,PF00069,P40460,P22209,198,203,25,343,None,None,12386167,559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
MOD_NEK2_1,PF00069,P51955,P51955,172,177,8,271,None,None,17197699,9606(Homo sapiens),9606(Homo sapiens)
LIG_EABR_CEP55_1,PF12180,Q7M6U3,Q8BT07,788,798,171,205,None,None,20176808,10090(Mus musculus),10090(Mus musculus)
LIG_EABR_CEP55_1,PF12180,Q8IWB6,Q53EZ4,792,802,171,205,None,None,20176808,9606(Homo sapiens),9606(Homo sapiens)
LIG_EABR_CEP55_1,PF12180,Q9WU78,Q8BT07,798,808,171,205,None,None,20176808,10090(Mus musculus),10090(Mus musculus)
LIG_EABR_CEP55_1,PF12180,Q8WUM4,Q53EZ4,797,807,171,205,1.5,1.5,"189,485,381,785,389,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_EABR_CEP55_1,PF12180,Q61187,Q8BT07,155,165,171,205,None,None,20176808,10090(Mus musculus),10090(Mus musculus)
LIG_EABR_CEP55_1,PF12180,Q99816,Q53EZ4,154,164,171,205,1,1,"189,485,381,785,389,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_1,PF01753,P70670,P97443,1950,1954,52,90,None,None,12011100,10090(Mus musculus),10090(Mus musculus)
LIG_MYND_2,PF01753,O75376,Q06455,1033,1037,515,551,30.09,31.06,"1,756,033,123,372,760",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_2,PF01753,Q9Y618,Q06455,1113,1117,515,551,109,109.8,"1,756,033,123,372,760",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_2,PF01753,Q9Y618,Q06455,1674,1678,515,551,None,None,17560331,9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_2,PF01753,O75376,O75398,1033,1037,504,540,2960,3200,"1,756,033,123,372,760",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_2,PF01753,Q9Y618,O75398,1113,1117,504,540,4760,5840,"1,756,033,123,372,760",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_3,PF01753,Q14318,Q9GZT9,52,56,21,58,0.747,1.043,"2,341,302,919,546,210",9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_3,PF01753,Q15185,Q9GZT9,156,160,21,58,None,None,23413029,9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_1,PF01753,P03255,Q15326,113,117,563,598,None,None,11733528,28285(Human adenovirus 5),9606(Homo sapiens)
LIG_MYND_1,PF01753,P12978,Q15326,383,387,563,598,None,None,11733528,10377(Human herpesvirus 4 (strain B95-8)),9606(Homo sapiens)
LIG_MYND_1,PF01753,P12978,Q15326,437,441,563,598,None,None,11733528,10377(Human herpesvirus 4 (strain B95-8)),9606(Homo sapiens)
LIG_MYND_1,PF01753,Q8IWI9,Q15326,2948,2952,563,598,None,None,11733528,9606(Homo sapiens),9606(Homo sapiens)
LIG_MYND_1,PF01753,Q8IWI9,Q15326,2973,2977,563,598,None,None,11733528,9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,P51955,P30260,443,445,None,None,None,None,"2,328,803,916,648,840",9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,Q9S7I8,Q8LGU6,445,447,None,None,None,None,"2,168,767,817,944,800",3702(Arabidopsis thaliana),3702(Arabidopsis thaliana)
DEG_APCC_TPR_1,SM00028,Q9SZA4,Q8LGU6,455,457,None,None,None,None,"2,168,767,817,944,800",3702(Arabidopsis thaliana),3702(Arabidopsis thaliana)
DEG_APCC_TPR_1,SM00028,Q3E906,Q8LGU6,447,449,None,None,None,None,17944809,3702(Arabidopsis thaliana),3702(Arabidopsis thaliana)
DEG_APCC_TPR_1,SM00028,Q8L3Z8,Q8LGU6,481,483,None,None,None,None,17944809,3702(Arabidopsis thaliana),3702(Arabidopsis thaliana)
DEG_APCC_TPR_1,SM00028,Q8LPL5,Q8LGU6,479,481,None,None,None,None,17944809,3702(Arabidopsis thaliana),3702(Arabidopsis thaliana)
DEG_APCC_TPR_1,SM00028,Q12834,P30260,497,499,None,None,None,None,12956947,9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,Q9UM11,P30260,494,496,None,None,None,None,"1,591,696,112,956,940",9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,Q9UM13,P30260,183,185,None,None,None,None,11524682,9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,Q960N3,Q9VS37,481,483,None,None,None,None,18020708,7227(Drosophila melanogaster),7227(Drosophila melanogaster)
DEG_APCC_TPR_1,SM00028,P53197,P38042,564,566,None,None,None,None,"159,169,611,936,253,000,000,000",559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
DEG_APCC_TPR_1,SM00028,Q9UM11,P30260,494,496,None,None,None,None,"1,591,696,112,956,940",9606(Homo sapiens),9606(Homo sapiens)
DEG_APCC_TPR_1,SM00028,P26309,P38042,608,610,None,None,None,None,"21,118,994,159,169,600,000,000,000,000,000",4932(Saccharomyces cerevisiae),559292(Saccharomyces cerevisiae S288c)
DEG_APCC_TPR_1,SM00028,P53197,P38042,564,566,None,None,None,None,"159,169,611,936,253,000,000,000",559292(Saccharomyces cerevisiae S288c),559292(Saccharomyces cerevisiae S288c)
LIG_PAM2_2,PF00658,Q9HCJ0,P11940,1385,1398,543,614,None,None,"20,098,421,210,633,800,000,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_PAM2_2,PF00658,Q8NDV7,P11940,1608,1621,543,614,None,None,21063388,9606(Homo sapiens),9606(Homo sapiens)
LIG_PAM2_2,PF00658,Q9UPQ9,P11940,1476,1489,543,614,None,None,21063388,9606(Homo sapiens),9606(Homo sapiens)
LIG_PAM2_2,PF00658,Q8SY33,P21187,957,970,553,624,None,None,21063388,7227(Drosophila melanogaster),7227(Drosophila melanogaster)
LIG_NBox_RRM_1,PF00076,Q96AE4,Q9UHX1,31,41,228,298,6,22,20711187,9606(Homo sapiens),9606(Homo sapiens)
LIG_NBox_RRM_1,PF00076,Q92945,Q9UHX1,74,84,228,298,None,None,16914741,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,Q61337,P31750,131,139,150,408,None,None,9346240,10090(Mus musculus),10090(Mus musculus)
MOD_PKB_1,PF00069,P46527,P31749,152,160,150,408,None,None,12244301,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P38936,Q01314,140,148,150,408,None,None,11463845,9606(Homo sapiens),9913(Bos taurus)
MOD_PKB_1,PF00069,P98177,P31749,27,35,150,408,None,None,14690436,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,Q9WV60,P31750,4,12,150,408,None,None,12434148,10090(Mus musculus),10090(Mus musculus)
MOD_GSK3_1,PF00069,P01106,P49841,55,62,56,340,None,None,14563837,9606(Homo sapiens),9606(Homo sapiens)
MOD_GSK3_1,PF00069,P01106,P49840,55,62,119,403,None,None,14563837,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P22736,P31749,346,354,150,408,None,None,11274386,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P55211,P31749,191,199,150,408,None,None,9812896,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,O15111,P31749,18,26,150,408,None,None,10485710,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,Q00987,P31749,161,169,150,408,None,None,11715018,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,Q00987,P31749,181,189,150,408,None,None,11715018,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P38398,P31749,504,512,150,408,None,None,17428466,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P04049,P31749,254,262,150,408,None,None,19058874,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P49815,P31749,934,942,150,408,None,None,18466115,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P49815,P31749,976,984,150,408,None,None,18466115,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P49815,P31749,1127,1135,150,408,None,None,18466115,9606(Homo sapiens),9606(Homo sapiens)
MOD_PKB_1,PF00069,P49815,P31749,1457,1465,150,408,None,None,18466115,9606(Homo sapiens),9606(Homo sapiens)
LIG_RGD,PF00362,P02751,P05556,1524,1526,34,464,None,None,"19,738,201,632,592,500,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_RGD,PF01839,P02751,P08648,1524,1526,326,368,None,None,"19,738,201,632,592,500,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_RGD,PF01839,P02751,P08648,1524,1526,392,428,None,None,"19,738,201,632,592,500,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_RGD,PF01839,P02751,P08648,1524,1526,456,487,None,None,"19,738,201,632,592,500,000,000",9606(Homo sapiens),9606(Homo sapiens)
LIG_SH2_GRB2like,PF00017,P08581,P62993,1356,1359,60,135,None,None,"1,106,357,412,475,970",9606(Homo sapiens),9606(Homo sapiens)
LIG_SH3_2,PF00018,Q07889,P62993,1151,1156,4,50,None,None,"233,349,178,479,541",9606(Homo sapiens),9606(Homo sapiens)
DOC_WD40_RPTOR_TOS_1,PF00400,Q13541,Q8N122,114,118,None,None,None,None,12912989,9606(Homo sapiens),9606(Homo sapiens)
DOC_MAPK_gen_1,PF00069,Q02750,P27361,3,11,42,330,None,None,"11,134,045,111,046,800,000,000",9606(Homo sapiens),9606(Homo sapiens)
DOC_CYCLIN_RXL_1,PF00134,P38936,P24864,16,26,115,242,None,None,"863,771,711,438,644",9606(Homo sapiens),9606(Homo sapiens)
DOC_CYCLIN_RXL_1,PF00134,P46527,P24864,27,37,115,242,None,None,"94,880,397,753,174,100,000,000,000,000",9606(Homo sapiens),9606(Homo sapiens)
DEG_Nend_UBRbox_4,PF02207,O08899,O70481,1,3,97,167,None,None,"162,170,331,622,229,000,000,000",10090(Mus musculus),10090(Mus musculus)
DEG_Nend_UBRbox_4,PF02207,O08899,Q6WKZ8,1,3,97,167,None,None,"162,170,331,622,229,000,000,000",10090(Mus musculus),10090(Mus musculus)
DEG_Nend_UBRbox_4,PF02207,O08850,O70481,1,3,97,167,None,None,"1,621,703,316,222,290",10090(Mus musculus),10090(Mus musculus)
DEG_Nend_UBRbox_4,PF02207,O08850,Q6WKZ8,1,3,97,167,None,None,"1,621,703,316,222,290",10090(Mus musculus),10090(Mus musculus)
DEG_Nend_UBRbox_4,PF02207,P97428,O70481,1,3,97,167,None,None,"1,622,229,310,783,390",10090(Mus musculus),10090(Mus musculus)
